"GEO_ID","NAME","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E"
"0500000US16019","Bonneville County, Idaho","1.9","26447","1457","14.4","2.5","31.3","4.7","37.3","4.3","9.8","2.8","6.9","2.8","0.3","0.4","108623","*****","87.6","1.8","0.5","0.3","0.4","0.3","1.0","0.5","0.1","0.2","8.2","1.9","2.1","0.7","12.5","*****","83.7","0.1","28.2","(X)","27.4","(X)","22.2","(X)","73241","8442","70012","6633","N","N","18317","1568","11469","1893","1520","849","20224","3025","83120","11010","N","N","N","N","N","N","N","N","N","N","N","N","25228","2775","27424","3191","6730","5404","24890","22002","27694","10741","N","N","7821","2054","6231","2847","8694","1625","28248","3312","(X)","(X)","(X)","(X)","(X)","(X)","36420","1274","80.3","2.4","21.8","2.7","30.0","2.1","6.0","2.2","3.5","1.2","18.0"
"0500000US16027","Canyon County, Idaho","2.1","48227","2215","14.7","2.4","32.8","3.8","31.9","3.9","10.2","2.4","8.3","2.4","2.2","1.2","203143","*****","90.2","1.6","0.3","0.3","1.2","0.5","0.8","0.4","0.1","0.1","4.0","1.4","3.3","0.8","24.6","*****","71.2","0.1","30.8","(X)","27.9","(X)","23.4","(X)","51837","2840","50049","3102","8683","2921","18957","1232","9945","1199","2580","1477","18013","2397","58926","3299","35756","6923","48286","4304","71482","5105","55730","8926","99111","16127","54021","7616","17564","814","18423","892","N","N","9280","4450","11145","6786","N","N","10332","2430","9166","2719","10918","1560","20296","994","(X)","(X)","(X)","(X)","(X)","(X)","66791","1419","79.6","2.5","15.6","2.0","29.5","2.2","5.1","1.4","3.5","1.0","18.1"
"0500000US16055","Kootenai County, Idaho","2.6","37844","2177","20.9","2.3","28.7","3.2","31.6","4.0","7.0","2.0","9.3","3.2","2.5","1.5","147326","*****","94.5","0.6","0.7","0.5","1.2","0.5","0.8","0.3","0.3","0.3","0.2","0.4","2.3","0.6","4.3","*****","91.1","0.1","28.8","(X)","29.7","(X)","26.0","(X)","67950","6082","62966","4548","25816","11521","19762","1123","10551","1878","2273","786","33522","14176","79985","7949","74950","27100","58071","10490","104172","13655","58704","12130","95123","9133","71160","19671","26677","2247","27412","2441","3119","2913","28434","15451","19082","6066","N","N","N","N","8412","4811","19340","4607","27623","2504","(X)","(X)","(X)","(X)","(X)","(X)","56177","1638","72.7","2.3","24.6","2.8","35.0","2.4","4.1","1.2","3.1","1.3","20.2"
"0500000US16083","Twin Falls County, Idaho","2.6","20719","1514","11.5","2.7","32.4","4.9","34.3","4.6","10.3","3.2","10.6","3.6","0.9","0.8","80914","*****","92.5","1.7","0.6","0.7","1.1","0.9","1.5","1.4","0.1","0.2","2.0","1.2","2.1","1.3","15.2","*****","80.7","0.3","28.4","(X)","26.0","(X)","20.5","(X)","56659","4347","55508","4470","13632","6111","16530","1469","10434","1897","3013","1928","16889","2782","68633","5514","47210","6862","61469","13355","78447","8111","46850","12149","103556","14726","61987","32842","21092","1410","22021","1446","N","N","14241","21693","N","N","N","N","13417","6216","8970","4073","12932","2029","23215","1588","(X)","(X)","(X)","(X)","(X)","(X)","29482","955","79.6","2.7","21.4","3.2","31.4","2.9","4.8","1.7","2.9","1.4","17.2"
"0500000US35061","Valencia County, New Mexico","3.7","19360","1388","N","N","N","N","N","N","N","N","N","N","N","N","75817","*****","77.0","3.8","0.2","0.2","5.0","1.2","0.5","0.4","0.0","0.2","14.7","3.7","2.6","1.7","59.5","*****","34.3","0.1","34.1","(X)","34.9","(X)","24.0","(X)","49894","3989","48351","4712","11315","6243","17009","1240","11106","3173","3171","1509","25087","4983","56282","4959","N","N","N","N","N","N","N","N","N","N","N","N","18657","1508","20088","1787","N","N","14570","7190","N","N","N","N","14192","3276","11401","11100","14963","1390","25855","2798","(X)","(X)","(X)","(X)","(X)","(X)","26595","1203","68.0","4.3","15.9","3.0","39.0","3.7","8.3","3.3","2.3","1.5","24.0"
"0500000US36001","Albany County, New York","1.5","68917","2825","14.6","1.8","29.6","2.6","35.3","2.5","8.6","1.7","9.0","1.3","2.9","1.0","308171","*****","76.6","0.6","12.1","0.7","0.1","0.1","6.1","0.2","0.0","0.1","1.6","0.6","3.5","0.8","5.7","*****","73.7","0.1","32.6","(X)","29.6","(X)","26.5","(X)","79555","3143","82086","3573","11405","3070","19065","791","9198","1157","3922","1390","29269","2101","101220","4629","54744","6310","78400","10949","133930","10048","78192","15662","146551","10957","97763","21225","33008","1295","37089","1515","18712","2030","43796","11727","27960","6271","N","N","16882","5263","9411","2764","19878","3215","37453","1548","(X)","(X)","(X)","(X)","(X)","(X)","124716","2418","76.8","1.9","24.6","1.9","30.0","1.4","5.0","0.9","1.9","0.6","22.1"
"0500000US36005","Bronx County, New York","0.7","325570","5541","17.6","1.0","42.5","1.4","15.4","1.1","15.1","1.0","4.4","0.6","5.0","0.5","1438159","*****","20.0","0.7","33.2","0.4","0.5","0.1","3.8","0.1","0.1","0.1","39.4","0.7","3.0","0.3","54.8","*****","10.2","0.1","36.9","(X)","39.5","(X)","29.3","(X)","48932","1152","54354","1305","17174","5298","14125","300","8808","271","3384","226","22555","2732","53901","1579","19554","1780","39935","1757","95930","5440","62429","2963","121485","8245","79337","6207","18158","410","26884","1256","18784","595","20205","5042","19351","1856","16434","5942","13023","583","18648","4320","14623","542","34288","1976","(X)","(X)","(X)","(X)","(X)","(X)","492481","3016","72.8","0.8","7.1","0.5","24.4","0.6","12.9","0.7","7.5","0.6","10.9"
"0500000US36007","Broome County, New York","1.8","47318","1818","20.4","2.0","31.4","3.1","29.5","3.1","7.5","1.7","8.4","1.6","2.8","1.0","197349","*****","86.6","0.6","5.3","0.8","0.3","0.2","4.3","0.3","0.1","0.1","0.8","0.3","2.7","0.7","3.9","*****","84.4","0.1","32.3","(X)","33.1","(X)","27.5","(X)","59210","2266","62181","3175","8033","1678","17986","683","8561","1151","3708","1208","19400","1960","72887","3072","40759","4444","56785","5192","97763","6269","82230","14873","110858","9614","86366","14269","24270","957","25999","1166","11235","2558","10284","4260","18811","7419","N","N","11650","8112","8095","3833","12336","3898","26281","1155","(X)","(X)","(X)","(X)","(X)","(X)","78810","1581","70.1","1.8","26.5","2.4","36.3","1.7","6.8","1.4","4.5","1.1","25.9"
"0500000US36009","Cattaraugus County, New York","2.0","19694","1237","18.6","2.4","34.2","3.8","28.8","3.1","6.6","1.9","7.8","1.9","4.0","2.0","78600","*****","91.9","0.6","2.0","0.3","3.0","0.5","1.0","0.1","0.0","0.2","0.6","0.4","1.5","0.6","2.0","*****","90.8","0.2","29.0","(X)","29.9","(X)","23.3","(X)","57193","2606","57393","2827","13175","6044","17306","823","9703","1269","3071","1169","18508","2364","66442","2995","45053","9175","50106","3869","91872","6435","58816","9389","99075","8238","71565","11355","22930","945","23031","927","16045","5883","15615","3112","71319","24513","N","N","8134","4212","14052","6204","8948","4408","23185","931","(X)","(X)","(X)","(X)","(X)","(X)","30735","1061","72.1","2.2","19.1","2.1","39.3","2.6","8.0","2.0","2.2","0.6","22.9"
"0500000US36011","Cayuga County, New York","2.8","20390","1226","12.5","2.4","35.8","4.2","29.0","3.8","11.2","2.7","9.2","2.4","2.2","1.0","78823","*****","91.4","0.7","4.6","0.8","0.7","0.6","0.2","0.2","0.0","0.2","1.0","0.6","2.1","0.9","2.8","*****","90.2","0.5","38.7","(X)","39.9","(X)","31.5","(X)","63102","3218","64083","4058","6240","1696","18509","1142","7598","1518","3158","1273","19707","2130","75344","4384","42466","5654","53720","7128","100354","9183","74175","9787","124580","11307","83268","19967","25458","1300","27051","1300","7786","3884","N","N","N","N","N","N","N","N","7035","4249","10586","10359","27243","1296","(X)","(X)","(X)","(X)","(X)","(X)","31290","1091","75.2","2.7","19.8","2.5","36.3","2.1","5.4","1.6","4.6","1.6","25.7"
"0500000US36013","Chautauqua County, New York","2.0","32895","1671","21.5","2.2","33.2","2.8","29.6","2.6","6.6","1.6","7.2","1.4","1.9","0.9","132053","*****","93.1","0.8","2.2","0.5","0.5","0.2","0.3","0.2","0.0","0.1","1.4","0.8","2.5","0.5","7.0","*****","88.0","0.1","25.9","(X)","26.4","(X)","22.0","(X)","53100","2364","53290","2818","8704","3103","18146","694","9222","1095","4321","1307","20675","1940","62063","2563","42536","4660","43424","4079","85084","4631","57275","7731","101975","7649","114639","53872","22005","897","22954","947","11090","3747","N","N","N","N","N","N","8396","3520","5704","3427","9841","1931","23673","996","(X)","(X)","(X)","(X)","(X)","(X)","52916","1601","70.2","1.7","21.1","1.8","39.0","1.8","5.5","1.2","4.5","1.3","22.0"
"0500000US36015","Chemung County, New York","2.6","22466","1485","22.2","3.4","32.5","4.0","32.1","4.5","7.1","2.9","5.1","1.8","1.0","0.7","87770","*****","87.9","0.8","5.4","1.2","0.1","0.1","2.1","0.7","0.0","0.2","0.0","0.1","4.4","1.5","2.9","*****","86.5","0.2","35.6","(X)","38.0","(X)","28.3","(X)","65626","3804","68151","4471","8416","2975","18398","1059","10568","1958","2837","1625","22669","3331","77423","5590","38476","8228","75196","14487","102784","9948","66348","10642","111586","16720","102014","29946","26159","1466","27241","1573","11434","3314","N","N","61713","30137","N","N","N","N","5575","3170","14567","11172","27238","1549","(X)","(X)","(X)","(X)","(X)","(X)","34617","1154","72.0","2.8","25.1","3.1","34.9","2.4","7.3","2.1","2.2","1.0","25.1"
"0500000US36019","Clinton County, New York","2.8","20092","1447","17.8","3.0","29.2","4.9","32.9","4.2","8.3","3.3","8.9","3.4","2.9","1.4","81632","*****","90.7","0.4","3.8","0.7","0.3","0.3","1.6","0.2","0.0","0.1","1.9","0.4","1.7","0.6","2.8","*****","89.9","0.1","27.2","(X)","29.7","(X)","24.4","(X)","64480","4170","64659","4928","10387","4486","18317","1327","8556","1237","3502","909","26438","5786","76538","5445","44564","8122","60112","10242","97077","8863","64706","9967","127728","12290","81726","16554","24992","1619","26664","1746","7737","4375","N","N","11932","12361","N","N","N","N","N","N","4845","3273","26808","1752","(X)","(X)","(X)","(X)","(X)","(X)","31426","1112","74.2","2.8","20.1","3.4","32.2","2.3","8.8","2.3","3.0","1.6","24.6"
"0500000US36027","Dutchess County, New York","1.5","68617","2373","12.8","1.5","29.2","2.5","33.1","2.5","10.3","1.5","11.1","1.7","3.5","1.1","296579","*****","78.2","1.0","10.4","0.7","0.5","0.4","3.9","0.2","0.0","0.1","4.4","1.0","2.6","0.6","11.6","*****","72.6","0.1","34.9","(X)","36.4","(X)","29.5","(X)","90425","4095","88693","4158","14646","2590","19380","655","9596","1459","5577","2047","31039","5888","104924","5169","59439","5512","82599","6643","128951","7626","107547","28855","142188","10229","103986","17871","33455","1457","36041","1555","24971","5349","22801","14918","36904","6224","N","N","15709","4376","16635","4741","22401","2871","36700","1543","(X)","(X)","(X)","(X)","(X)","(X)","104190","2449","79.1","1.7","29.8","1.9","32.6","1.5","5.3","1.2","1.9","0.7","23.4"
"0500000US36029","Erie County, New York","0.9","227737","5034","16.3","1.1","32.2","1.3","27.3","1.4","10.9","1.0","10.7","0.9","2.6","0.5","922835","*****","78.0","0.3","13.5","0.3","0.5","0.1","3.3","0.2","0.0","0.1","2.3","0.3","2.4","0.4","5.1","*****","76.2","0.1","32.5","(X)","33.5","(X)","27.2","(X)","68566","2191","72023","2615","10215","1589","18159","361","9519","421","3822","437","22068","1025","84187","3051","43107","2999","61986","3928","117303","7430","81134","16740","130485","6174","91525","9977","29188","917","32457","944","19376","3593","13877","2812","18970","3586","24821","18748","11219","2046","12190","1994","13787","1653","32722","949","(X)","(X)","(X)","(X)","(X)","(X)","383657","3313","73.9","0.9","24.0","0.9","33.4","0.8","5.7","0.6","2.8","0.3","21.4"
"0500000US36045","Jefferson County, New York","2.1","29020","1699","14.3","2.5","32.6","3.8","35.7","4.1","8.0","2.0","8.1","2.7","1.2","0.9","119103","*****","85.7","0.9","5.1","1.0","0.5","0.2","2.0","0.4","0.0","0.1","2.8","0.8","3.8","1.1","7.3","*****","82.0","0.2","22.8","(X)","26.1","(X)","17.9","(X)","62125","3401","61660","3811","8278","2566","18261","1090","7763","1289","2793","886","23533","3189","72502","4679","51330","9015","50521","4714","88677","7801","82101","17929","89435","9933","256093","225572","24054","1179","25348","1450","18432","5527","52241","33963","24825","12811","N","N","9901","3060","8988","3336","10874","2140","25946","1489","(X)","(X)","(X)","(X)","(X)","(X)","43516","1464","77.3","2.3","19.1","2.2","28.4","2.2","6.5","1.9","2.6","0.9","23.2"
"0500000US36047","Kings County, New York","0.3","587222","7308","13.8","0.7","36.2","0.9","25.1","0.8","13.4","0.7","6.3","0.4","5.2","0.4","2621793","*****","42.7","0.4","33.5","0.3","0.3","0.1","11.8","0.1","0.0","0.1","9.2","0.4","2.4","0.2","19.5","*****","35.6","0.1","43.5","(X)","46.8","(X)","34.7","(X)","72721","1298","80499","1404","15534","1678","14595","236","9153","253","3647","288","21848","1422","81759","1854","24715","1275","57582","2576","131241","5261","77523","4568","133848","6660","110696","6753","27059","418","35907","848","21226","531","19800","7292","22077","1155","35167","22644","15590","1188","20586","2273","17908","728","38888","933","(X)","(X)","(X)","(X)","(X)","(X)","942402","4290","78.2","0.6","14.8","0.5","23.1","0.4","9.2","0.5","4.9","0.3","10.5"
"0500000US36051","Livingston County, New York","2.8","16179","1096","17.2","3.3","29.6","4.5","34.1","4.7","6.9","2.3","11.3","3.5","0.9","0.8","64586","*****","94.2","0.2","3.2","0.6","0.2","0.3","1.3","0.3","0.0","0.2","0.1","0.1","1.1","0.6","3.4","*****","90.9","0.2","29.6","(X)","24.6","(X)","19.0","(X)","60116","3747","61209","4311","8694","3184","18347","1165","10014","1468","2954","1389","21248","2451","72461","4938","45050","7075","54558","7425","93883","8794","57496","15318","106152","15585","66442","20595","23455","1356","24129","1406","11147","3822","N","N","9118","5234","N","N","N","N","18475","11437","10438","4687","24672","1468","(X)","(X)","(X)","(X)","(X)","(X)","25334","754","73.2","2.9","20.2","2.8","34.3","3.0","6.1","2.0","2.9","1.6","26.5"
"0500000US36053","Madison County, New York","2.3","17448","1250","18.2","3.4","31.8","5.2","33.0","4.6","8.9","2.7","6.6","1.9","1.5","1.1","72369","*****","94.7","0.3","1.2","0.6","2.0","0.7","1.1","0.2","0.0","0.2","0.2","0.1","0.9","0.6","2.0","*****","93.4","0.1","36.9","(X)","33.4","(X)","27.4","(X)","68577","4742","70416","5609","11717","3771","18921","1041","7301","1675","3778","1389","19325","2780","80003","6535","38650","6079","73759","15703","104495","10813","57271","13302","128547","13418","95854","33643","26021","2081","26601","2183","5217","4654","15924","7981","25945","15583","N","N","N","N","N","N","4980","3387","26914","2205","(X)","(X)","(X)","(X)","(X)","(X)","25932","1084","76.7","2.5","22.8","3.0","34.2","2.2","3.5","1.5","2.9","1.3","20.2"
"0500000US36055","Monroe County, New York","0.9","177255","4532","17.5","1.1","29.4","1.5","32.8","1.6","9.2","0.9","8.8","0.9","2.4","0.5","749857","*****","76.1","0.5","15.2","0.4","0.5","0.2","3.3","0.2","0.0","0.1","1.8","0.4","3.0","0.5","8.1","*****","71.3","0.1","24.9","(X)","26.4","(X)","21.8","(X)","70798","1987","75005","2197","10704","2030","18659","398","10109","865","4549","459","22127","2150","87067","2883","40811","3462","68720","5128","118762","5772","76420","13929","133019","8190","87634","9950","29614","797","33067","833","16101","2327","13645","4610","34927","8702","N","N","15885","4929","15344","4408","14344","1541","34245","881","(X)","(X)","(X)","(X)","(X)","(X)","298271","3121","74.0","1.0","24.2","1.2","32.4","0.9","6.1","0.5","4.9","0.6","21.3"
"0500000US36059","Nassau County, New York","0.7","336366","4508","11.0","0.6","28.5","1.2","31.0","0.9","10.5","0.8","13.6","0.8","5.5","0.6","1358627","*****","69.2","0.6","11.6","0.3","0.2","0.1","8.7","0.2","0.0","0.1","6.8","0.7","3.5","0.5","16.1","*****","62.0","0.2","41.1","(X)","41.5","(X)","32.2","(X)","130373","2643","131198","2907","26022","3825","21461","394","10426","668","4299","675","31807","1254","148248","3363","71004","5893","121072","5414","188715","7258","116718","6650","200213","9106","147124","9750","43556","839","50006","1090","29130","1331","15156","7229","42264","3209","N","N","16483","1259","20892","2969","23295","1353","52209","1102","(X)","(X)","(X)","(X)","(X)","(X)","440168","2552","81.1","0.8","31.0","1.0","34.6","0.6","3.3","0.3","1.4","0.2","21.2"
"0500000US36061","New York County, New York","0.6","323217","8163","12.7","1.1","35.1","1.8","35.2","1.8","11.2","1.1","3.0","0.5","2.7","0.5","1636268","*****","55.6","0.6","14.9","0.4","0.5","0.3","11.7","0.2","0.0","0.1","12.8","0.8","4.3","0.6","25.9","*****","46.9","0.1","28.9","(X)","34.1","(X)","26.4","(X)","134778","3604","145182","3975","43125","4419","17208","458","8961","381","2850","355","28288","2410","179175","7838","44041","6090","151759","12632","284219","16620","96179","11586","234266","48031","85222","10560","64618","1758","89528","2679","23860","1542","20326","5167","65878","6691","N","N","17027","1297","27937","5220","21614","1264","100310","3110","(X)","(X)","(X)","(X)","(X)","(X)","762228","8765","79.3","0.7","25.8","1.0","23.0","0.7","6.6","0.5","2.8","0.4","10.5"
"0500000US36063","Niagara County, New York","1.9","53719","2403","15.2","1.7","36.8","3.1","29.9","2.9","8.3","1.3","7.3","1.4","2.5","1.0","213525","*****","87.7","0.6","7.3","0.4","1.2","0.1","1.1","0.3","0.1","0.1","0.9","0.5","1.7","0.6","2.6","*****","86.2","0.1","30.3","(X)","30.2","(X)","24.4","(X)","62149","2615","65409","3323","11352","4862","17911","664","10946","1121","3635","662","20017","1840","76861","3947","45924","9403","60050","5674","102811","6391","66792","7832","122382","12600","102503","20721","26483","1119","28346","1306","14359","2157","15027","3376","11492","4199","N","N","9807","7506","8878","3878","11291","3528","28559","1295","(X)","(X)","(X)","(X)","(X)","(X)","86907","1623","71.3","1.6","19.5","1.7","36.0","1.5","5.1","0.8","4.9","1.1","24.4"
"0500000US36065","Oneida County, New York","1.8","57067","2337","18.4","1.9","33.5","3.0","28.8","2.2","9.9","1.5","7.8","1.4","1.6","1.0","232871","*****","86.6","0.5","6.4","0.4","0.2","0.1","3.6","0.2","0.0","0.1","1.3","0.5","1.9","0.5","5.3","*****","83.0","0.1","33.8","(X)","32.8","(X)","28.6","(X)","64479","3304","65972","3992","11520","4489","17327","715","10026","1140","3968","781","23550","2486","75227","4465","38857","4044","61940","6785","105864","11395","57957","6040","126285","17257","78693","12118","26103","1261","27910","1450","13977","2618","24119","15283","15373","5671","N","N","7424","2342","18054","10744","9962","1889","28617","1484","(X)","(X)","(X)","(X)","(X)","(X)","90583","2059","72.7","1.6","21.2","1.4","36.7","1.9","6.9","1.0","3.3","0.8","24.2"
"0500000US36067","Onondaga County, New York","1.1","114035","3126","15.0","1.3","34.2","2.1","31.8","1.6","8.5","1.1","7.7","0.9","2.8","0.6","468196","*****","80.1","0.4","11.4","0.4","0.6","0.1","3.8","0.1","0.0","0.1","1.1","0.3","3.1","0.5","4.6","*****","77.7","0.1","31.2","(X)","30.4","(X)","25.6","(X)","70395","2145","73394","2783","11048","1732","18548","531","9256","622","3330","441","22549","1703","86091","2919","45554","4710","64724","5973","116173","4866","80259","11724","139086","7270","95033","10424","28897","814","32198","1023","15432","1554","27818","10121","18420","5004","N","N","16884","5503","10248","2863","14337","2273","32717","1060","(X)","(X)","(X)","(X)","(X)","(X)","185474","2280","75.2","1.4","21.0","1.0","32.2","1.0","6.1","0.8","4.5","0.7","21.5"
"0500000US36069","Ontario County, New York","2.4","26663","1791","16.8","2.6","29.2","3.9","33.6","3.8","7.7","2.1","9.5","2.5","3.2","1.7","109707","*****","93.0","0.8","2.9","0.3","0.7","0.6","1.2","0.5","0.0","0.1","0.7","0.4","1.5","0.5","4.3","*****","90.5","0.1","25.0","(X)","27.6","(X)","21.2","(X)","73862","5168","76965","6916","10476","3206","19663","1071","9240","2160","3071","870","21641","2381","91329","8027","50115","9505","79963","16177","113674","12037","65688","9187","149054","53351","68289","28721","30148","2013","31279","2145","12306","3654","N","N","15257","17693","N","N","25354","12990","12281","5382","15028","3848","31783","2163","(X)","(X)","(X)","(X)","(X)","(X)","43581","1260","74.3","2.5","21.6","2.8","36.0","2.1","5.6","2.0","2.8","1.2","25.7"
