zip,primary_city,state,latitude,longitude,county,County
89431,Sparks,NV,39.53,-119.73,Washoe,"Washoe County, Nevada"
89432,Sparks,NV,39.54,-119.74,Washoe,"Washoe County, Nevada"
89433,Sun Valley,NV,39.59,-119.77,Washoe,"Washoe County, Nevada"
89434,Sparks,NV,39.53,-119.41,Washoe,"Washoe County, Nevada"
89435,Sparks,NV,39.54,-119.73,Washoe,"Washoe County, Nevada"
89436,Sparks,NV,39.64,-119.69,Washoe,"Washoe County, Nevada"
89438,Valmy,NV,40.75,-117.1,Humboldt,"Humboldt County, Nevada"
89439,Verdi,NV,39.51,-119.99,Washoe,"Washoe County, Nevada"
89440,Virginia City,NV,39.3,-119.63,Storey,"Storey County, Nevada"
89441,Sparks,NV,39.68,-119.68,Washoe,"Washoe County, Nevada"
89442,Wadsworth,NV,39.69,-119.39,Washoe,"Washoe County, Nevada"
89444,Wellington,NV,38.7,-119.32,Douglas,"Douglas County, Nevada"
89445,Winnemucca,NV,41.12,-118.05,Humboldt,"Humboldt County, Nevada"
89446,Winnemucca,NV,40.96,-117.72,Humboldt,"Humboldt County, Nevada"
89447,Yerington,NV,38.87,-119.14,Lyon,"Lyon County, Nevada"
89448,Zephyr Cove,NV,38.99,-119.92,Douglas,"Douglas County, Nevada"
89449,Stateline,NV,38.96,-119.9,Douglas,"Douglas County, Nevada"
89450,Incline Village,NV,39.25,-119.95,Washoe,"Washoe County, Nevada"
89451,Incline Village,NV,39.24,-119.92,Washoe,"Washoe County, Nevada"
89452,Incline Village,NV,39.24,-119.96,Washoe,"Washoe County, Nevada"
89460,Gardnerville,NV,38.91,-119.79,Douglas,"Douglas County, Nevada"
89496,Fallon,NV,39.48,-118.78,Churchill,"Churchill County, Nevada"
89501,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89502,Reno,NV,39.48,-119.74,Washoe,"Washoe County, Nevada"
89503,Reno,NV,39.54,-119.84,Washoe,"Washoe County, Nevada"
89504,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89505,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89506,Reno,NV,39.76,-119.86,Washoe,"Washoe County, Nevada"
89507,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89508,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89509,Reno,NV,39.49,-119.84,Washoe,"Washoe County, Nevada"
89510,Reno,NV,39.91,-119.68,Washoe,"Washoe County, Nevada"
89511,Reno,NV,39.38,-119.87,Washoe,"Washoe County, Nevada"
89512,Reno,NV,39.55,-119.8,Washoe,"Washoe County, Nevada"
89513,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89515,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89519,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89520,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89521,Reno,NV,39.38,-119.67,Washoe,"Washoe County, Nevada"
89523,Reno,NV,39.49,-119.9,Washoe,"Washoe County, Nevada"
89533,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89555,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89557,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89570,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89595,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89599,Reno,NV,39.52,-119.81,Washoe,"Washoe County, Nevada"
89701,Carson City,NV,39.14,-119.71,Carson City,"Carson City County, Nevada"
89702,Carson City,NV,39.07,-119.79,Carson City,"Carson City County, Nevada"
89703,Carson City,NV,39.16,-119.86,Carson City,"Carson City County, Nevada"
89704,Washoe Valley,NV,39.26,-119.79,Washoe,"Washoe County, Nevada"
89705,Carson City,NV,39.05,-119.83,Douglas,"Douglas County, Nevada"
89706,Carson City,NV,39.21,-119.71,Carson City,"Carson City County, Nevada"
89711,Carson City,NV,39.16,-119.76,Carson City,"Carson City County, Nevada"
89712,Carson City,NV,39.16,-119.76,Carson City,"Carson City County, Nevada"
89713,Carson City,NV,39.16,-119.76,Carson City,"Carson City County, Nevada"
89714,Carson City,NV,39.13,-119.66,Carson City,"Carson City County, Nevada"
89721,Carson City,NV,38.97,-119.72,Carson City,"Carson City County, Nevada"
89801,Elko,NV,40.95,-115.79,Elko,"Elko County, Nevada"
89802,Elko,NV,40.85,-115.71,Elko,"Elko County, Nevada"
89803,Elko,NV,40.74,-115.88,Elko,"Elko County, Nevada"
89815,Spring Creek,NV,40.55,-115.61,Elko,"Elko County, Nevada"
89820,Battle Mountain,NV,40.47,-117.03,Lander,"Lander County, Nevada"
89821,Crescent Valley,NV,40.52,-116.36,Eureka,"Eureka County, Nevada"
89822,Carlin,NV,40.73,-116.1,Elko,"Elko County, Nevada"
89823,Deeth,NV,41.4,-115.48,Elko,"Elko County, Nevada"
89824,Halleck,NV,41.02,-115.41,Elko,"Elko County, Nevada"
89825,Jackpot,NV,41.85,-114.75,Elko,"Elko County, Nevada"
89826,Jarbidge,NV,41.83,-115.54,Elko,"Elko County, Nevada"
89828,Lamoille,NV,40.76,-115.41,Elko,"Elko County, Nevada"
89830,Montello,NV,41.22,-114.23,Elko,"Elko County, Nevada"
89831,Mountain City,NV,41.77,-116.08,Elko,"Elko County, Nevada"
89832,Owyhee,NV,41.91,-116.18,Elko,"Elko County, Nevada"
89833,Ruby Valley,NV,40.49,-115.32,Elko,"Elko County, Nevada"
89834,Tuscarora,NV,41.45,-116.27,Elko,"Elko County, Nevada"
89835,Wells,NV,41.35,-114.8,Elko,"Elko County, Nevada"
89883,West Wendover,NV,40.87,-114.15,Elko,"Elko County, Nevada"
90001,Los Angeles,CA,33.97,-118.24,Los Angeles,"Los Angeles County, California"
90002,Los Angeles,CA,33.94,-118.24,Los Angeles,"Los Angeles County, California"
90003,Los Angeles,CA,33.96,-118.27,Los Angeles,"Los Angeles County, California"
90004,Los Angeles,CA,34.07,-118.31,Los Angeles,"Los Angeles County, California"
90005,Los Angeles,CA,34.05,-118.31,Los Angeles,"Los Angeles County, California"
90006,Los Angeles,CA,34.04,-118.29,Los Angeles,"Los Angeles County, California"
90007,Los Angeles,CA,34.02,-118.28,Los Angeles,"Los Angeles County, California"
90008,Los Angeles,CA,34,-118.34,Los Angeles,"Los Angeles County, California"
90009,Los Angeles,CA,33.94,-118.38,Los Angeles,"Los Angeles County, California"
90010,Los Angeles,CA,34.06,-118.31,Los Angeles,"Los Angeles County, California"
90011,Los Angeles,CA,34,-118.25,Los Angeles,"Los Angeles County, California"
90012,Los Angeles,CA,34.06,-118.24,Los Angeles,"Los Angeles County, California"
90013,Los Angeles,CA,34.04,-118.24,Los Angeles,"Los Angeles County, California"
90014,Los Angeles,CA,34.04,-118.25,Los Angeles,"Los Angeles County, California"
90015,Los Angeles,CA,34.03,-118.26,Los Angeles,"Los Angeles County, California"
90016,Los Angeles,CA,34.02,-118.35,Los Angeles,"Los Angeles County, California"
90017,Los Angeles,CA,34.05,-118.26,Los Angeles,"Los Angeles County, California"
90018,Los Angeles,CA,34.02,-118.31,Los Angeles,"Los Angeles County, California"
90019,Los Angeles,CA,34.04,-118.34,Los Angeles,"Los Angeles County, California"
90020,Los Angeles,CA,34.06,-118.31,Los Angeles,"Los Angeles County, California"
90021,Los Angeles,CA,34.03,-118.24,Los Angeles,"Los Angeles County, California"
90022,Los Angeles,CA,34.02,-118.15,Los Angeles,"Los Angeles County, California"
90023,Los Angeles,CA,34.01,-118.2,Los Angeles,"Los Angeles County, California"
90024,Los Angeles,CA,34.06,-118.43,Los Angeles,"Los Angeles County, California"
90025,Los Angeles,CA,34.04,-118.44,Los Angeles,"Los Angeles County, California"
90026,Los Angeles,CA,34.07,-118.26,Los Angeles,"Los Angeles County, California"
90027,Los Angeles,CA,34.12,-118.28,Los Angeles,"Los Angeles County, California"
90028,Los Angeles,CA,34.1,-118.32,Los Angeles,"Los Angeles County, California"
90029,Los Angeles,CA,34.09,-118.29,Los Angeles,"Los Angeles County, California"
90030,Los Angeles,CA,34.06,-118.23,Los Angeles,"Los Angeles County, California"
90031,Los Angeles,CA,34.08,-118.2,Los Angeles,"Los Angeles County, California"
90032,Los Angeles,CA,34.08,-118.17,Los Angeles,"Los Angeles County, California"
90033,Los Angeles,CA,34.04,-118.21,Los Angeles,"Los Angeles County, California"
90034,Los Angeles,CA,34.02,-118.39,Los Angeles,"Los Angeles County, California"
90035,Los Angeles,CA,34.05,-118.38,Los Angeles,"Los Angeles County, California"
90036,Los Angeles,CA,34.06,-118.35,Los Angeles,"Los Angeles County, California"
90037,Los Angeles,CA,34,-118.28,Los Angeles,"Los Angeles County, California"
90038,Los Angeles,CA,34.08,-118.32,Los Angeles,"Los Angeles County, California"
90039,Los Angeles,CA,34.11,-118.26,Los Angeles,"Los Angeles County, California"
90040,Los Angeles,CA,33.99,-118.14,Los Angeles,"Los Angeles County, California"
90041,Los Angeles,CA,34.13,-118.2,Los Angeles,"Los Angeles County, California"
90042,Los Angeles,CA,34.11,-118.19,Los Angeles,"Los Angeles County, California"
90043,Los Angeles,CA,33.98,-118.33,Los Angeles,"Los Angeles County, California"
90044,Los Angeles,CA,33.95,-118.29,Los Angeles,"Los Angeles County, California"
90045,Los Angeles,CA,33.95,-118.4,Los Angeles,"Los Angeles County, California"
90046,Los Angeles,CA,34.1,-118.37,Los Angeles,"Los Angeles County, California"
90047,Los Angeles,CA,33.95,-118.3,Los Angeles,"Los Angeles County, California"
90048,Los Angeles,CA,34.07,-118.37,Los Angeles,"Los Angeles County, California"
90049,Los Angeles,CA,34.08,-118.49,Los Angeles,"Los Angeles County, California"
90050,Los Angeles,CA,34.12,-118.2,Los Angeles,"Los Angeles County, California"
90051,Los Angeles,CA,34.06,-118.24,Los Angeles,"Los Angeles County, California"
90052,Los Angeles,CA,33.97,-118.25,Los Angeles,"Los Angeles County, California"
90053,Los Angeles,CA,34.05,-118.23,Los Angeles,"Los Angeles County, California"
90054,Los Angeles,CA,34.06,-118.23,Los Angeles,"Los Angeles County, California"
90055,Los Angeles,CA,34.04,-118.25,Los Angeles,"Los Angeles County, California"
90056,Los Angeles,CA,33.98,-118.37,Los Angeles,"Los Angeles County, California"
90057,Los Angeles,CA,34.06,-118.27,Los Angeles,"Los Angeles County, California"
90058,Los Angeles,CA,34,-118.21,Los Angeles,"Los Angeles County, California"
90059,Los Angeles,CA,33.92,-118.24,Los Angeles,"Los Angeles County, California"
90060,Los Angeles,CA,33.99,-118.42,Los Angeles,"Los Angeles County, California"
90061,Los Angeles,CA,33.92,-118.27,Los Angeles,"Los Angeles County, California"
90062,Los Angeles,CA,34,-118.3,Los Angeles,"Los Angeles County, California"
90063,Los Angeles,CA,34.04,-118.18,Los Angeles,"Los Angeles County, California"
90064,Los Angeles,CA,34.03,-118.43,Los Angeles,"Los Angeles County, California"
90065,Los Angeles,CA,34.1,-118.22,Los Angeles,"Los Angeles County, California"
90066,Los Angeles,CA,34,-118.43,Los Angeles,"Los Angeles County, California"
90067,Los Angeles,CA,34.05,-118.41,Los Angeles,"Los Angeles County, California"
90068,Los Angeles,CA,34.13,-118.33,Los Angeles,"Los Angeles County, California"
90069,West Hollywood,CA,34.09,-118.38,Los Angeles,"Los Angeles County, California"
90070,Los Angeles,CA,34.06,-118.31,Los Angeles,"Los Angeles County, California"
90071,Los Angeles,CA,34.05,-118.25,Los Angeles,"Los Angeles County, California"
90072,Los Angeles,CA,34.09,-118.3,Los Angeles,"Los Angeles County, California"
90073,Los Angeles,CA,34.05,-118.45,Los Angeles,"Los Angeles County, California"
90074,Los Angeles,CA,34.05,-118.26,Los Angeles,"Los Angeles County, California"
90075,Los Angeles,CA,34.06,-118.31,Los Angeles,"Los Angeles County, California"
90076,Los Angeles,CA,34.06,-118.31,Los Angeles,"Los Angeles County, California"
90077,Los Angeles,CA,34.1,-118.45,Los Angeles,"Los Angeles County, California"
90078,Los Angeles,CA,34.1,-118.32,Los Angeles,"Los Angeles County, California"
90079,Los Angeles,CA,34.04,-118.25,Los Angeles,"Los Angeles County, California"
90080,Los Angeles,CA,33.95,-118.39,Los Angeles,"Los Angeles County, California"
90081,Los Angeles,CA,34.05,-118.26,Los Angeles,"Los Angeles County, California"
90082,Los Angeles,CA,34,-118.27,Los Angeles,"Los Angeles County, California"
90083,Los Angeles,CA,33.95,-118.39,Los Angeles,"Los Angeles County, California"
90084,Los Angeles,CA,34.05,-118.26,Los Angeles,"Los Angeles County, California"
90086,Los Angeles,CA,34.06,-118.23,Los Angeles,"Los Angeles County, California"
90087,Los Angeles,CA,34.06,-118.23,Los Angeles,"Los Angeles County, California"
90088,Los Angeles,CA,34.05,-118.26,Los Angeles,"Los Angeles County, California"
90089,Los Angeles,CA,34.01,-118.28,Los Angeles,"Los Angeles County, California"
90090,Dodgertown,CA,34.07,-118.24,Los Angeles,"Los Angeles County, California"
90091,Los Angeles,CA,33.99,-118.15,Los Angeles,"Los Angeles County, California"
90093,Los Angeles,CA,34.09,-118.33,Los Angeles,"Los Angeles County, California"
90094,Playa Vista,CA,33.97,-118.43,Los Angeles,"Los Angeles County, California"
90095,Los Angeles,CA,34.07,-118.44,Los Angeles,"Los Angeles County, California"
90096,Los Angeles,CA,33.96,-118.17,Los Angeles,"Los Angeles County, California"
90099,Los Angeles,CA,34.06,-118.23,Los Angeles,"Los Angeles County, California"
90101,Los Angeles,CA,33.99,-118.16,Los Angeles,"Los Angeles County, California"
90102,Los Angeles,CA,34.01,-118.19,Los Angeles,"Los Angeles County, California"
90103,Los Angeles,CA,33.99,-118.16,Los Angeles,"Los Angeles County, California"
90189,Los Angeles,CA,34.06,-118.25,Los Angeles,"Los Angeles County, California"
90201,Bell Gardens,CA,33.97,-118.15,Los Angeles,"Los Angeles County, California"
90202,Bell,CA,33.96,-118.15,Los Angeles,"Los Angeles County, California"
90209,Beverly Hills,CA,34.07,-118.39,Los Angeles,"Los Angeles County, California"
90210,Beverly Hills,CA,34.09,-118.41,Los Angeles,"Los Angeles County, California"
90211,Beverly Hills,CA,34.06,-118.38,Los Angeles,"Los Angeles County, California"
90212,Beverly Hills,CA,34.06,-118.4,Los Angeles,"Los Angeles County, California"
90213,Beverly Hills,CA,34.05,-118.4,Los Angeles,"Los Angeles County, California"
90220,Compton,CA,33.87,-118.24,Los Angeles,"Los Angeles County, California"
90221,Compton,CA,33.87,-118.21,Los Angeles,"Los Angeles County, California"
90222,Compton,CA,33.91,-118.23,Los Angeles,"Los Angeles County, California"
90223,Compton,CA,33.89,-118.22,Los Angeles,"Los Angeles County, California"
90224,Compton,CA,33.87,-118.26,Los Angeles,"Los Angeles County, California"
90230,Culver City,CA,33.99,-118.39,Los Angeles,"Los Angeles County, California"
90231,Culver City,CA,33.99,-118.39,Los Angeles,"Los Angeles County, California"
90232,Culver City,CA,34.02,-118.39,Los Angeles,"Los Angeles County, California"
90233,Culver City,CA,33.98,-118.38,Los Angeles,"Los Angeles County, California"
90239,Downey,CA,33.93,-118.11,Los Angeles,"Los Angeles County, California"
90240,Downey,CA,33.95,-118.12,Los Angeles,"Los Angeles County, California"
90241,Downey,CA,33.94,-118.13,Los Angeles,"Los Angeles County, California"
90242,Downey,CA,33.92,-118.14,Los Angeles,"Los Angeles County, California"
90245,El Segundo,CA,33.91,-118.4,Los Angeles,"Los Angeles County, California"
90247,Gardena,CA,33.89,-118.29,Los Angeles,"Los Angeles County, California"
90248,Gardena,CA,33.88,-118.27,Los Angeles,"Los Angeles County, California"
90249,Gardena,CA,33.89,-118.31,Los Angeles,"Los Angeles County, California"
90250,Hawthorne,CA,33.91,-118.34,Los Angeles,"Los Angeles County, California"
90251,Hawthorne,CA,33.91,-118.36,Los Angeles,"Los Angeles County, California"
90254,Hermosa Beach,CA,33.86,-118.39,Los Angeles,"Los Angeles County, California"
90255,Huntington Park,CA,33.97,-118.21,Los Angeles,"Los Angeles County, California"
90260,Lawndale,CA,33.88,-118.35,Los Angeles,"Los Angeles County, California"
90261,Lawndale,CA,33.89,-118.37,Los Angeles,"Los Angeles County, California"
90262,Lynwood,CA,33.92,-118.2,Los Angeles,"Los Angeles County, California"
90263,Malibu,CA,34.03,-118.7,Los Angeles,"Los Angeles County, California"
90264,Malibu,CA,34.04,-118.77,Los Angeles,"Los Angeles County, California"
90265,Malibu,CA,34.06,-118.81,Los Angeles,"Los Angeles County, California"
90266,Manhattan Beach,CA,33.88,-118.4,Los Angeles,"Los Angeles County, California"
90267,Manhattan Beach,CA,33.87,-118.39,Los Angeles,"Los Angeles County, California"
90270,Maywood,CA,33.98,-118.18,Los Angeles,"Los Angeles County, California"
90272,Pacific Palisades,CA,34.07,-118.54,Los Angeles,"Los Angeles County, California"
90274,Palos Verdes Peninsula,CA,33.77,-118.34,Los Angeles,"Los Angeles County, California"
90275,Rancho Palos Verdes,CA,33.75,-118.31,Los Angeles,"Los Angeles County, California"
90277,Redondo Beach,CA,33.83,-118.38,Los Angeles,"Los Angeles County, California"
90278,Redondo Beach,CA,33.87,-118.37,Los Angeles,"Los Angeles County, California"
90280,South Gate,CA,33.94,-118.2,Los Angeles,"Los Angeles County, California"
90290,Topanga,CA,34.1,-118.6,Los Angeles,"Los Angeles County, California"
90291,Venice,CA,33.99,-118.46,Los Angeles,"Los Angeles County, California"
90292,Marina Del Rey,CA,33.97,-118.43,Los Angeles,"Los Angeles County, California"
90293,Playa Del Rey,CA,33.94,-118.44,Los Angeles,"Los Angeles County, California"
90294,Venice,CA,33.98,-118.47,Los Angeles,"Los Angeles County, California"
90295,Marina Del Rey,CA,33.97,-118.43,Los Angeles,"Los Angeles County, California"
90296,Playa Del Rey,CA,33.95,-118.44,Los Angeles,"Los Angeles County, California"
90301,Inglewood,CA,33.95,-118.36,Los Angeles,"Los Angeles County, California"
90302,Inglewood,CA,33.97,-118.35,Los Angeles,"Los Angeles County, California"
90303,Inglewood,CA,33.93,-118.33,Los Angeles,"Los Angeles County, California"
90304,Inglewood,CA,33.93,-118.36,Los Angeles,"Los Angeles County, California"
90305,Inglewood,CA,33.95,-118.33,Los Angeles,"Los Angeles County, California"
91903,Alpine,CA,32.83,-116.76,San Diego,"San Diego County, California"
90306,Inglewood,CA,33.95,-118.35,Los Angeles,"Los Angeles County, California"
90307,Inglewood,CA,33.95,-118.37,Los Angeles,"Los Angeles County, California"
90308,Inglewood,CA,33.95,-118.35,Los Angeles,"Los Angeles County, California"
90309,Inglewood,CA,33.97,-118.35,Los Angeles,"Los Angeles County, California"
90310,Inglewood,CA,33.93,-118.32,Los Angeles,"Los Angeles County, California"
90311,Inglewood,CA,33.95,-118.35,Los Angeles,"Los Angeles County, California"
90312,Inglewood,CA,33.96,-118.35,Los Angeles,"Los Angeles County, California"
90313,Inglewood,CA,33.96,-118.35,Los Angeles,"Los Angeles County, California"
90397,Inglewood,CA,33.96,-118.35,Los Angeles,"Los Angeles County, California"
90398,Inglewood,CA,33.96,-118.35,Los Angeles,"Los Angeles County, California"
90401,Santa Monica,CA,34.01,-118.49,Los Angeles,"Los Angeles County, California"
90402,Santa Monica,CA,34.03,-118.5,Los Angeles,"Los Angeles County, California"
90403,Santa Monica,CA,34.03,-118.49,Los Angeles,"Los Angeles County, California"
90404,Santa Monica,CA,34.02,-118.47,Los Angeles,"Los Angeles County, California"
90405,Santa Monica,CA,34.01,-118.46,Los Angeles,"Los Angeles County, California"
90406,Santa Monica,CA,34.01,-118.49,Los Angeles,"Los Angeles County, California"
90407,Santa Monica,CA,34.01,-118.49,Los Angeles,"Los Angeles County, California"
90408,Santa Monica,CA,34.02,-118.48,Los Angeles,"Los Angeles County, California"
90409,Santa Monica,CA,34,-118.48,Los Angeles,"Los Angeles County, California"
90410,Santa Monica,CA,34.01,-118.46,Los Angeles,"Los Angeles County, California"
90411,Santa Monica,CA,34.01,-118.46,Los Angeles,"Los Angeles County, California"
90501,Torrance,CA,33.83,-118.31,Los Angeles,"Los Angeles County, California"
90502,Torrance,CA,33.83,-118.29,Los Angeles,"Los Angeles County, California"
90503,Torrance,CA,33.84,-118.35,Los Angeles,"Los Angeles County, California"
90504,Torrance,CA,33.86,-118.33,Los Angeles,"Los Angeles County, California"
90505,Torrance,CA,33.8,-118.35,Los Angeles,"Los Angeles County, California"
90506,Torrance,CA,33.88,-118.33,Los Angeles,"Los Angeles County, California"
90507,Torrance,CA,33.83,-118.31,Los Angeles,"Los Angeles County, California"
90508,Torrance,CA,33.83,-118.31,Los Angeles,"Los Angeles County, California"
90509,Torrance,CA,33.84,-118.32,Los Angeles,"Los Angeles County, California"
90510,Torrance,CA,33.82,-118.32,Los Angeles,"Los Angeles County, California"
90601,Whittier,CA,34,-118.03,Los Angeles,"Los Angeles County, California"
90602,Whittier,CA,33.97,-118.01,Los Angeles,"Los Angeles County, California"
90603,Whittier,CA,33.94,-117.99,Los Angeles,"Los Angeles County, California"
90604,Whittier,CA,33.93,-118,Los Angeles,"Los Angeles County, California"
90605,Whittier,CA,33.94,-118.03,Los Angeles,"Los Angeles County, California"
90606,Whittier,CA,33.98,-118.06,Los Angeles,"Los Angeles County, California"
90607,Whittier,CA,33.96,-118.02,Los Angeles,"Los Angeles County, California"
90608,Whittier,CA,33.97,-118.02,Los Angeles,"Los Angeles County, California"
90609,Whittier,CA,33.97,-118.03,Los Angeles,"Los Angeles County, California"
90610,Whittier,CA,33.96,-118.07,Los Angeles,"Los Angeles County, California"
90612,Whittier,CA,33.96,-118.02,Los Angeles,"Los Angeles County, California"
90620,Buena Park,CA,33.84,-118,Orange,"Orange County, California"
90621,Buena Park,CA,33.87,-117.99,Orange,"Orange County, California"
90622,Buena Park,CA,33.84,-118,Orange,"Orange County, California"
90623,La Palma,CA,33.85,-118.04,Orange,"Orange County, California"
90624,Buena Park,CA,33.85,-118,Orange,"Orange County, California"
90630,Cypress,CA,33.81,-118.03,Orange,"Orange County, California"
90631,La Habra,CA,33.94,-117.95,Orange,"Orange County, California"
90632,La Habra,CA,33.91,-117.95,Orange,"Orange County, California"
90633,La Habra,CA,33.93,-117.94,Orange,"Orange County, California"
90637,La Mirada,CA,33.89,-118,Los Angeles,"Los Angeles County, California"
90638,La Mirada,CA,33.9,-118,Los Angeles,"Los Angeles County, California"
90639,La Mirada,CA,33.9,-118.01,Los Angeles,"Los Angeles County, California"
90640,Montebello,CA,34,-118.1,Los Angeles,"Los Angeles County, California"
90650,Norwalk,CA,33.9,-118.07,Los Angeles,"Los Angeles County, California"
90651,Norwalk,CA,33.9,-118.07,Los Angeles,"Los Angeles County, California"
90652,Norwalk,CA,33.91,-118.07,Los Angeles,"Los Angeles County, California"
90659,Norwalk,CA,33.9,-118.07,Los Angeles,"Los Angeles County, California"
90660,Pico Rivera,CA,33.98,-118.08,Los Angeles,"Los Angeles County, California"
90661,Pico Rivera,CA,34,-118.08,Los Angeles,"Los Angeles County, California"
90662,Pico Rivera,CA,33.96,-118.09,Los Angeles,"Los Angeles County, California"
